tag,name,file,culture,religion
SYY,,crescent.txt,kurdish_culture,sunni
ZBR,,crescent.txt,kurdish_culture,sunni
AQQ,,crescent.txt,azeri_culture,sunni
QAR,,crescent.txt,azeri_culture,sunni
ABALP,,crescent.txt,syriac_culture,orthodox
ABQUD,,crescent.txt,levantine_culture,sunni
ABLEB,,crescent.txt,syriac_culture,catholic
ABDMQ,,crescent.txt,levantine_culture,sunni
ABLTK,,crescent.txt,alawite_culture,shia
ABGEG,,crescent.txt,kurdish_culture,sunni
ABDZZ,,crescent.txt,iraqi_culture,sunni
ABTDM,,crescent.txt,levantine_culture,sunni
ABABR,,crescent.txt,iraqi_culture,sunni
ABTBU,,crescent.txt,hijazi_culture,sunni
ZAN,,east_africa.txt,swahili_culture,sunni
PTE,,east_africa.txt,yemeni_culture,sunni
MLI,,east_africa.txt,yemeni_culture,sunni
INH,,east_africa.txt,tsonga_culture,bantu_religion
SFA,,east_africa.txt,swahili_culture,sunni
MBA,,east_africa.txt,swahili_culture,sunni
GED,,east_africa.txt,swahili_culture,sunni
UGW,,east_africa.txt,swahili_culture,sunni
LAM,,east_africa.txt,swahili_culture,sunni
VOH,,east_africa.txt,swahili_culture,sunni
NYM,,east_africa.txt,swahili_culture,sunni
#CEW,Chewa,east_africa.txt,chewa_culture,bantu_religion
PEM,,east_africa.txt,swahili_culture,sunni
ZZB,,east_africa.txt,swahili_culture,sunni
BMB,,east_africa.txt,swahili_culture,sunni
MOZ,,east_africa.txt,swahili_culture,sunni
AGH,,east_africa.txt,swahili_culture,sunni
QLM,,east_africa.txt,swahili_culture,sunni
ZMW,,east_africa.txt,shona_culture,bantu_religion
#TNA,Tonga,east_africa.txt,tonga,bantu_religion
SEN,,east_africa.txt,sena_culture,bantu_religion
#TSG,Tsonga,east_africa.txt,tsonga_culture,bantu_religion
MNY,,east_africa.txt,shona_culture,bantu_religion
#ZEZ,Zezuru,east_africa.txt,shona_culture,bantu_religion
#NBY,Nambya,east_africa.txt,shona_culture,bantu_religion
TBK,,east_africa.txt,rukwa_culture,bantu_religion
MRA,,east_africa.txt,chewa_culture,bantu_religion
LDU,,east_africa.txt,chewa_culture,bantu_religion
MKU,,east_africa.txt,makhuwa_culture,bantu_religion
#VAZ,Vazimba,east_africa.txt,vazimba_culture,fomba_gasy_religion
MIR,,east_africa.txt,merina_culture,fomba_gasy_religion
NTL,,east_africa.txt,swahili_culture,sunni
MTO,,east_africa.txt,swahili_culture,sunni
AHY,,east_africa.txt,swahili_culture,sunni
MHL,,east_africa.txt,swahili_culture,sunni
IRD,,east_africa.txt,swahili_culture,sunni
BMK,,east_africa.txt,swahili_culture,sunni
ZFI,,east_africa.txt,zafiraminia_culture,sunni
ABV,,east_africa.txt,tandroy_culture,sunni
MBD,,east_africa.txt,antaisaka_culture,sunni
BTS,,east_africa.txt,betsimisaraka_culture,fomba_gasy_religion
VEZ,,east_africa.txt,vezo_culture,fomba_gasy_religion
SKA,,east_africa.txt,sakalava_culture,fomba_gasy_religion
MNB,,east_africa.txt,vezo_culture,fomba_gasy_religion
BOI,,east_africa.txt,vezo_culture,fomba_gasy_religion
ANK,,east_africa.txt,antankarana_culture,sunni
BEZ,,east_africa.txt,bezanozano_culture,fomba_gasy_religion
SIH,,east_africa.txt,sihanaka_culture,fomba_gasy_religion
TND,,east_africa.txt,tandroy_culture,fomba_gasy_religion
ATK,,east_africa.txt,antaisaka_culture,fomba_gasy_religion
BAA,,east_africa.txt,bara_culture,fomba_gasy_religion
ATM,,east_africa.txt,antaifasy_culture,fomba_gasy_religion
ATF,,east_africa.txt,antaifasy_culture,fomba_gasy_religion
ATB,,east_africa.txt,antambahoaka_culture,fomba_gasy_religion
TAL,,east_africa.txt,tanala_culture,fomba_gasy_religion
BET,,east_africa.txt,betsileo_culture,fomba_gasy_religion
KIT,,east_africa.txt,rutara_culture,cwezi_religion
WNA,,east_africa.txt,luhya_culture,bantu_religion
BNY,,east_africa.txt,rutara_culture,nyasaye_religion
BUG,,east_africa.txt,baganda_culture,cwezi_religion
BSG,,east_africa.txt,rutara_culture,nyasaye_religion
NKO,,east_africa.txt,rutara_culture,bantu_religion
RWA,,east_africa.txt,rwanda_culture,bantu_religion
KRW,,east_africa.txt,nyamwezi_culture,bantu_religion
UBH,,east_africa.txt,rwanda_culture,bantu_religion
BUU,,east_africa.txt,rwanda_culture,bantu_religion
#MAA,Masai,east_africa.txt,maasai_culture,maasai_religion
#SIK,Shilluk,east_africa.txt,shilluk_culture,muonyjang_religion
KOR,,east_asia.txt,korean_culture,mahayana
SSG,,east_asia.txt,korean_culture,mahayana
SYG,,east_asia.txt,jurchen_culture,tungusic_shamanism
TMN,,east_asia.txt,tamna_culture,mahayana
ABASK,Ashikaga,east_asia.txt,saigoku_culture,shinto
NTC,Northern Court,east_asia.txt,saigoku_culture,shinto
STC,Southern Court,east_asia.txt,saigoku_culture,shinto
YMT,Unified Japanese Imperial Court,east_asia.txt,saigoku_culture,shinto
#KOU,Ko,east_asia.txt,tougoku_culture,shinto
HSK,Hosokawa,east_asia.txt,saigoku_culture,shinto
#AKM,Akamatsu,east_asia.txt,saigoku_culture,shinto
#NKI,Nitsuki,east_asia.txt,saigoku_culture,shinto
KTB,Kitabatake,east_asia.txt,saigoku_culture,shinto
#CJO,Chujo,east_asia.txt,tougoku_culture,shinto
IMG,Imagawa,east_asia.txt,tougoku_culture,shinto
#ISD,Ishido,east_asia.txt,tougoku_culture,shinto
TKD,Takeda,east_asia.txt,tougoku_culture,shinto
SBA,Shiba,east_asia.txt,touhoku_culture,shinto
CBA,Chiba,east_asia.txt,tougoku_culture,shinto
STK,Satake,east_asia.txt,tougoku_culture,shinto
#KGK,Kyugoku,east_asia.txt,saigoku_culture,shinto
#TKI,Toki,east_asia.txt,tougoku_culture,shinto
#OGS,Ogasawara,east_asia.txt,tougoku_culture,shinto
UES,Uesugi,east_asia.txt,tougoku_culture,shinto
#OYM,Oyama,east_asia.txt,tougoku_culture,shinto
#TGS,Togashi,east_asia.txt,saigoku_culture,shinto
#YSM,Yoshimi,east_asia.txt,saigoku_culture,shinto
#MMI,Momonoi,east_asia.txt,saigoku_culture,shinto
#KRA,Kira,east_asia.txt,saigoku_culture,shinto
YMN,Yamana,east_asia.txt,saigoku_culture,shinto
#ENY,En'ya,east_asia.txt,saigoku_culture,shinto
#UEN,Ueno,east_asia.txt,tougoku_culture,shinto
#MTD,Matsuda,east_asia.txt,saigoku_culture,shinto
#MNM,Minami,east_asia.txt,tougoku_culture,shinto
#ASY,Asayama,east_asia.txt,saigoku_culture,shinto
#WSZ,Washizu,east_asia.txt,saigoku_culture,shinto
#KTO,Koto,east_asia.txt,saigoku_culture,shinto
HTK,Hatakeyama,east_asia.txt,tougoku_culture,shinto
#KNO,Kawano,east_asia.txt,saigoku_culture,shinto
SHN,Shoni,east_asia.txt,kyushu_culture,shinto
#KII,Kii,east_asia.txt,kyushu_culture,shinto
OTM,Otomo,east_asia.txt,kyushu_culture,shinto
SMZ,Shimazu,east_asia.txt,kyushu_culture,shinto
NBU,Nanbu,east_asia.txt,touhoku_culture,shinto
#KDO,Kudo,east_asia.txt,touhoku_culture,shinto
#OKI,Osaki,east_asia.txt,touhoku_culture,shinto
#MGM,Mogami,east_asia.txt,touhoku_culture,shinto
#KSI,Kasai,east_asia.txt,touhoku_culture,shinto
#SOM,Soma,east_asia.txt,touhoku_culture,shinto
DTE,Date,east_asia.txt,touhoku_culture,shinto
#ASN,Ashina,east_asia.txt,touhoku_culture,shinto
#YUK,Yuki,east_asia.txt,tougoku_culture,shinto
#OID,Oida,east_asia.txt,tougoku_culture,shinto
#OGU,Oguni,east_asia.txt,tougoku_culture,shinto
UTN,Utsunomiya,east_asia.txt,tougoku_culture,shinto
#IIX,Ii,east_asia.txt,tougoku_culture,shinto
#AKJ,Anenokoji/Anegakoji,east_asia.txt,saigoku_culture,shinto
#KSN,Kusunoki,east_asia.txt,saigoku_culture,shinto
ISK,Isshiki,east_asia.txt,saigoku_culture,shinto
#NAW,Nawa,east_asia.txt,saigoku_culture,shinto
#MSD,Masuda,east_asia.txt,saigoku_culture,shinto
OUC,Ouchi,east_asia.txt,saigoku_culture,shinto
#TKN,Tokuno,east_asia.txt,saigoku_culture,shinto
#DOI,Doi,east_asia.txt,saigoku_culture,shinto
#KNT,Kutsuna,east_asia.txt,saigoku_culture,shinto
#SHJ,Shijo,east_asia.txt,saigoku_culture,shinto
#YSR,Yamashiro,east_asia.txt,kyushu_culture,shinto
KKC,Kikuchi,east_asia.txt,kyushu_culture,shinto
#ASO,Aso,east_asia.txt,kyushu_culture,shinto
#SGR,Sagara,east_asia.txt,kyushu_culture,shinto
#IJU,Ijuin,east_asia.txt,saigoku_culture,shinto
#KMT,Kimotsuki,east_asia.txt,kyushu_culture,shinto
SOU,So,east_asia.txt,kyushu_culture,shinto
#NAI,Nagai,east_asia.txt,touhoku_culture,shinto
#HEI,Hei,east_asia.txt,touhoku_culture,shinto
#ANM,Asonuma,east_asia.txt,touhoku_culture,shinto
#TZW,Tozawa,east_asia.txt,touhoku_culture,shinto
#WAG,Waga,east_asia.txt,touhoku_culture,shinto
#HIE,Hienuki,east_asia.txt,touhoku_culture,shinto
#SGE,Sagae,east_asia.txt,touhoku_culture,shinto
#DHJ,Daihoji,east_asia.txt,touhoku_culture,shinto
#NGM,Naganuma,east_asia.txt,touhoku_culture,shinto
#NKD,Nikaido,east_asia.txt,tougoku_culture,shinto
#TMR,Tamura,east_asia.txt,touhoku_culture,shinto
#IWS,Inawashiro,east_asia.txt,touhoku_culture,shinto
#ISW,Ishikawa,east_asia.txt,touhoku_culture,shinto
#MIU,Miura,east_asia.txt,tougoku_culture,shinto
#SUW,Suwa,east_asia.txt,saigoku_culture,shinto
#RKK,Rokkaku,east_asia.txt,saigoku_culture,shinto
#MIY,Miya,east_asia.txt,saigoku_culture,shinto
#KKW,Kikkawa,east_asia.txt,saigoku_culture,shinto
#MKT,Munakata,east_asia.txt,saigoku_culture,shinto
#ASA,Asakura,east_asia.txt,saigoku_culture,shinto
CSK,Chosokabe,east_asia.txt,saigoku_culture,shinto
#ISE,Ise,east_asia.txt,saigoku_culture,shinto
#IKE,Ikeda,east_asia.txt,saigoku_culture,shinto
ITO,Ito,east_asia.txt,saigoku_culture,shinto
MRI,Mori,east_asia.txt,saigoku_culture,shinto
ODA,Oda,east_asia.txt,tougoku_culture,shinto
AKT,Ando,east_asia.txt,touhoku_culture,shinto
#ISA,Isa,east_asia.txt,tougoku_culture,shinto
#TAK,Daijo,east_asia.txt,tougoku_culture,shinto
#KNB,Kawanobe,east_asia.txt,tougoku_culture,shinto
#HTA,Hatta,east_asia.txt,tougoku_culture,shinto
#MKO,Mashiko,east_asia.txt,tougoku_culture,shinto
#TKO,Tako,east_asia.txt,tougoku_culture,shinto
#NAS,Nasu,east_asia.txt,tougoku_culture,shinto
#OGO,Ogo,east_asia.txt,tougoku_culture,shinto
#NIT,Nitta,east_asia.txt,tougoku_culture,shinto
YMG,Yamaguchi/Yamanouchi,east_asia.txt,tougoku_culture,shinto
#TOS,Toshima,east_asia.txt,tougoku_culture,shinto
HNM,Honma,east_asia.txt,saigoku_culture,shinto
#UNN,Unno,east_asia.txt,tougoku_culture,shinto
#KOK,Kosaka,east_asia.txt,tougoku_culture,shinto
#TOY,Toyama,east_asia.txt,tougoku_culture,shinto
#HIG,To,east_asia.txt,tougoku_culture,shinto
#EMA,Ema,east_asia.txt,tougoku_culture,shinto
#NKJ,Nakajima,east_asia.txt,tougoku_culture,shinto
#OBA,Oba,east_asia.txt,tougoku_culture,shinto
#NGN,Nagano,east_asia.txt,saigoku_culture,shinto
#TKM,Takashima,east_asia.txt,saigoku_culture,shinto
#AIS,Aisu,east_asia.txt,saigoku_culture,shinto
#YUS,Yuasa,east_asia.txt,saigoku_culture,shinto
#YAB,Yabe,east_asia.txt,saigoku_culture,shinto
#OGA,Ogamo,east_asia.txt,saigoku_culture,shinto
#STU,Suetsugu,east_asia.txt,saigoku_culture,shinto
#MZW,Mizawa,east_asia.txt,saigoku_culture,shinto
#MTY,Mitoya,east_asia.txt,saigoku_culture,shinto
#AKN,Akana,east_asia.txt,saigoku_culture,shinto
#GTO,Goto,east_asia.txt,saigoku_culture,shinto
#SHO,Sho,east_asia.txt,saigoku_culture,shinto
#HRG,Hiraga,east_asia.txt,saigoku_culture,shinto
#KBK,Kobayakawa,east_asia.txt,saigoku_culture,shinto
#WCH,Wachi,east_asia.txt,saigoku_culture,shinto
MYH,Miyoshi,east_asia.txt,saigoku_culture,shinto
#SUE,Sue,east_asia.txt,saigoku_culture,shinto
#MIG,Migita,east_asia.txt,saigoku_culture,shinto
#KAG,Kagawa,east_asia.txt,saigoku_culture,shinto
#KOZ,Kozai,east_asia.txt,saigoku_culture,shinto
#KNE,Kaneko,east_asia.txt,saigoku_culture,shinto
#AKI,Aki,east_asia.txt,saigoku_culture,shinto
#OHR,Ohira,east_asia.txt,saigoku_culture,shinto
#BZG,Buzen Nagano,east_asia.txt,kyushu_culture,shinto
#AKZ,Akizuki,east_asia.txt,kyushu_culture,shinto
#AKU,Taku,east_asia.txt,kyushu_culture,shinto
#AHT,Hata,east_asia.txt,kyushu_culture,shinto
#ARI,Arima,east_asia.txt,kyushu_culture,shinto
#OKR,Okura,east_asia.txt,kyushu_culture,shinto
#TMD,Tsuchimochi,east_asia.txt,kyushu_culture,shinto
#KJK,Kajiki,east_asia.txt,kyushu_culture,shinto
#HSR,Hishikari,east_asia.txt,kyushu_culture,shinto
ANU,Ainu,east_asia.txt,ainu_culture,ainu_religion
#HKZ,Ryukyu statelets,east_asia.txt,ryukyu_culture,utaki_religion
#CHZ,Ryukyu statelets,east_asia.txt,ryukyu_culture,utaki_religion
#NZN,Ryukyu statelets,east_asia.txt,ryukyu_culture,utaki_religion
CHI,China,east_asia.txt,mongolian_culture,tibetan_buddhism
ABECP,East China,east_asia.txt,jianghuai_culture,sanjiao
ABWCP,West China,east_asia.txt,shu_culture,sanjiao
ABSCP,South China,east_asia.txt,yuehai_culture,sanjiao
ABNCP,North China,east_asia.txt,zhongyuan_culture,sanjiao
YUA,Yuán,east_asia.txt,yan_culture,sanjiao
MNG,Míng,east_asia.txt,jianghuai_culture,sanjiao
CSO,Song,east_asia.txt,zhongyuan_culture,sanjiao
WUU,Wú,east_asia.txt,wu_culture,sanjiao
CTW,Tiānwán,east_asia.txt,xinxiang_culture,sanjiao
CHE,Chén,east_asia.txt,gan_culture,sanjiao
CSH,"Shùn - afaik this is the short lived 'dynasty' that existed during the transition between Ming and Qing, therefore not relevant",east_asia.txt,zhongyuan_culture,sanjiao
CXI,Xí,east_asia.txt,shu_culture,sanjiao
CTG,Tûng-nèn,east_asia.txt,kejia_culture,sanjiao
CFN,Fāng,east_asia.txt,taizhou_wu_culture,sanjiao
CMO,Māo,east_asia.txt,jiaodong_culture,sanjiao
CGU,Guō,east_asia.txt,zhongyuan_culture,sanjiao
CNP,Nánpíng,east_asia.txt,fuzhou_culture,sanjiao
CDN,Dōngguǎn,east_asia.txt,yuehai_culture,sanjiao
CSI,Lǐ,east_asia.txt,qin_culture,sanjiao
CKO,Köke Temür,east_asia.txt,mongolian_culture,tibetan_buddhism
CNA,Naγaču,east_asia.txt,mongolian_culture,tibetan_buddhism
MMA,Mong Mao,east_asia.txt,tai_nua_culture,satsana_phi
MHK,Mong Hkeng,east_asia.txt,tai_nua_culture,satsana_phi
MHN,Mong Hten,east_asia.txt,tai_nua_culture,satsana_phi
MTG,Mong Ting,east_asia.txt,tai_nua_culture,satsana_phi
MGN,Mong Ngüm,east_asia.txt,tai_lu_culture,satsana_phi
MHA,Mong Hsa,east_asia.txt,tai_nua_culture,satsana_phi
MWO,Mong Wo,east_asia.txt,tai_lu_culture,satsana_phi
MGK,Mong Ku,east_asia.txt,tai_nua_culture,satsana_phi
YNJ,Yuanjiang,east_asia.txt,bo_culture,satsana_phi
NWU,Niuwu,east_asia.txt,bo_culture,satsana_phi
NYZ,Ningyuanzhou,east_asia.txt,bo_culture,satsana_phi
NLU,Nalou,east_asia.txt,bo_culture,satsana_phi
YJI,Yanjing,east_asia.txt,nashi_culture,dongba_religion
BZH,Beisheng,east_asia.txt,nashi_culture,dongba_religion
YAN,Yao'an,east_asia.txt,bai_culture,mahayana
HQG,Heqing,east_asia.txt,bai_culture,mahayana
NNN,Annan,east_asia.txt,yi_culture,bimoism
AGN,Aning,east_asia.txt,yi_culture,bimoism
MLE,Mile,east_asia.txt,yi_culture,bimoism
JSI,Jianshui,east_asia.txt,yi_culture,bimoism
SPG,Shiping,east_asia.txt,yi_culture,bimoism
NGZ,Ningzhou,east_asia.txt,yi_culture,bimoism
LLS,Luoluosi,east_asia.txt,yi_culture,bimoism
CGZ,Changzhou,east_asia.txt,yi_culture,bimoism
XLG,Xianlong,east_asia.txt,yi_culture,bimoism
WDG,Wuding,east_asia.txt,yi_culture,bimoism
RND,Rende,east_asia.txt,yi_culture,bimoism
DCN,Dongchuan,east_asia.txt,yi_culture,bimoism
WNG,Wumeng,east_asia.txt,yi_culture,bimoism
MHU,Mahu,east_asia.txt,yi_culture,bimoism
LBO,Leibo,east_asia.txt,yi_culture,bimoism
YNL,Yunlian,east_asia.txt,yi_culture,bimoism
ZNX,Zhenxiong,east_asia.txt,yi_culture,bimoism
WSA,Wusa,east_asia.txt,yi_culture,bimoism
ZYI,Zhanyi,east_asia.txt,yi_culture,bimoism
QJG,Qujing,east_asia.txt,yi_culture,bimoism
YZO,Yizuo,east_asia.txt,yi_culture,bimoism
MLG,Malong,east_asia.txt,yi_culture,bimoism
LLN,Luliang,east_asia.txt,yi_culture,bimoism
LXG,Luoxiong,east_asia.txt,yi_culture,bimoism
GGX,Guangxi,east_asia.txt,zhuang_culture,moism
SZG,Shizong,east_asia.txt,yi_culture,bimoism
SXI,Shuixi,east_asia.txt,yi_culture,bimoism
CLE,Chele,east_asia.txt,yi_culture,bimoism
BZU,Bozhou,east_asia.txt,yi_culture,bimoism
NPG,Nanping,east_asia.txt,yi_culture,bimoism
RNG,Rong,east_asia.txt,bo_culture,satsana_phi
GNG,Gong,east_asia.txt,bo_culture,satsana_phi
ZNZ,Zhenzhou,east_asia.txt,sui_culture,sui_religion
SZU,Shizu,east_asia.txt,tujia_culture,nuo_religion
ZGL,Zhonglu,east_asia.txt,tujia_culture,nuo_religion
TGY,Tangya,east_asia.txt,tujia_culture,nuo_religion
GLU,Gaoluo,east_asia.txt,tujia_culture,nuo_religion
RGM,Rongmei,east_asia.txt,tujia_culture,nuo_religion
TNP,Tianping,east_asia.txt,tujia_culture,nuo_religion
SGZ,Sangzhi,east_asia.txt,tujia_culture,nuo_religion
DWG,Dawang,east_asia.txt,tujia_culture,nuo_religion
YGS,Yongshun,east_asia.txt,tujia_culture,nuo_religion
BJG,Baojing,east_asia.txt,tujia_culture,nuo_religion
YYG,Youyang,east_asia.txt,tujia_culture,nuo_religion
PCD,Pingchadong,east_asia.txt,tujia_culture,nuo_religion
SZH,Sizhou,east_asia.txt,kam_culture,kam_religion
YNH,Yanhe,east_asia.txt,tujia_culture,nuo_religion
TXI,Tixi,east_asia.txt,tujia_culture,nuo_religion
TGR,Tongren,east_asia.txt,kam_culture,kam_religion
QGS,Qiongshui,east_asia.txt,kam_culture,kam_religion
WZH,Wuzhai,east_asia.txt,hmong_culture,hmongism
PTZ,Pingtouzheke,east_asia.txt,hmong_culture,hmongism
LGQ,Longquan,east_asia.txt,hmong_culture,hmongism
RGS,Rongshan,east_asia.txt,hmong_culture,hmongism
BNI,Baini,east_asia.txt,hmong_culture,hmongism
COG,Caotang,east_asia.txt,hmong_culture,hmongism
XNL,Xinlong,east_asia.txt,hmong_culture,hmongism
ALI,Kaili,east_asia.txt,hmong_culture,hmongism
SDG,Shuidong,east_asia.txt,hmong_culture,hmongism
PYE,Pingyue,east_asia.txt,hmong_culture,hmongism
DZH,Dizhai,east_asia.txt,hmong_culture,hmongism
XNG,Xianning,east_asia.txt,hmong_culture,hmongism
PDG,Pingding,east_asia.txt,hmong_culture,hmongism
PDN,Puding,east_asia.txt,zhuang_culture,moism
PGB,Pingba,east_asia.txt,hmong_culture,hmongism
PAN,Pu'an,east_asia.txt,zhuang_culture,moism
YNN,Yongning,east_asia.txt,zhuang_culture,moism
LIN,Lai'an,east_asia.txt,zhuang_culture,moism
NLG,Anlong,east_asia.txt,zhuang_culture,moism
SHG,Shanglin,east_asia.txt,zhuang_culture,moism
QYN,Qingyuan,east_asia.txt,zhuang_culture,moism
NDN,Nandan,east_asia.txt,zhuang_culture,moism
DLN,Donglan,east_asia.txt,zhuang_culture,moism
XCG,Xingcheng,east_asia.txt,zhuang_culture,moism
YSN,Yongshun,east_asia.txt,zhuang_culture,moism
TNZ,Tianzhou,east_asia.txt,zhuang_culture,moism
ADG,Anding,east_asia.txt,zhuang_culture,moism
DYG,Duyang,east_asia.txt,zhuang_culture,moism
ZNN,Zhen'an,east_asia.txt,zhuang_culture,moism
TPG,Taiping,east_asia.txt,zhuang_culture,moism
SMG,Siming,east_asia.txt,zhuang_culture,moism
SGS,Shangsi,east_asia.txt,zhuang_culture,moism
GNN,Guangnan,east_asia.txt,zhuang_culture,moism
LZO,Luozuo,east_asia.txt,zhuang_culture,moism
FZH,Fuzhou,east_asia.txt,zhuang_culture,moism
LZI,Liangzhai,east_asia.txt,zhuang_culture,moism
SZI,Shezi,east_asia.txt,zhuang_culture,moism
DYN,Duyun,east_asia.txt,sui_culture,sui_religion
LTU,Lantu,east_asia.txt,sui_culture,sui_religion
GZH,Guzhou,east_asia.txt,kam_culture,kam_religion
LPG,Liping,east_asia.txt,kam_culture,kam_religion
ZLD,Zhonglindong,east_asia.txt,kam_culture,kam_religion
HZH,Hongzhou Poli,east_asia.txt,kam_culture,kam_religion
XSY,Xishanyang,east_asia.txt,kam_culture,kam_religion
LNG,Liang,east_asia.txt,yi_culture,bimoism
CDL,Dali,east_asia.txt,bai_culture,mahayana
CHH,Chiang Hung,east_asia.txt,tai_lu_culture,satsana_phi
TIB,Tibet,east_asia.txt,utsang_culture,tibetan_buddhism
GUG,Guge,east_asia.txt,utsang_culture,tibetan_buddhism
PUR,Purang,east_asia.txt,utsang_culture,hindu
MAR,Maryul,east_asia.txt,ladakh_culture,tibetan_buddhism
ZNK,Zanskar,east_asia.txt,ladakh_culture,tibetan_buddhism
CHG,Chagatai,east_asia.txt,kyrgyz_culture,tengri
QCH,Qocho,east_asia.txt,uyghur_culture,mahayana
MNL,Mangalai,east_asia.txt,khorezmian_culture,tengri
MGG,Mangyül Gungthang,east_asia.txt,utsang_culture,tibetan_buddhism
POO,Powo,east_asia.txt,khampa_culture,tibetan_buddhism
HOR,Hor States,east_asia.txt,khampa_culture,tibetan_buddhism
LGT,Lingtsang,east_asia.txt,khampa_culture,tibetan_buddhism
DRG,Derge,east_asia.txt,khampa_culture,tibetan_buddhism
NCN,Nangchen,east_asia.txt,amdowa_culture,tibetan_buddhism
GNJ,Gonjo,east_asia.txt,khampa_culture,tibetan_buddhism
BTG,Batang,east_asia.txt,khampa_culture,bon
NBH,Nubhor,east_asia.txt,khampa_culture,bon
LTN,Litang,east_asia.txt,khampa_culture,bon
NYA,Nyarong,east_asia.txt,khampa_culture,tibetan_buddhism
GYT,Gyelthang,east_asia.txt,khampa_culture,tibetan_buddhism
YNG,Yongning,east_asia.txt,nashi_culture,dongba_religion
TNQ,Tianquan,east_asia.txt,gyalrong_culture,bon
MCI,Muchi,east_asia.txt,gyalrong_culture,bon
WMO,Weimao,east_asia.txt,rma_culture,rmaism
TSK,Tsakho,east_asia.txt,gyalrong_culture,bon
SNP,Songpan,east_asia.txt,amdowa_culture,tibetan_buddhism
LGZ,Longzhou,east_asia.txt,rma_culture,rmaism
MNZ,Minzhou,east_asia.txt,qin_culture,tibetan_buddhism
TAZ,Taozhou,east_asia.txt,amdowa_culture,tibetan_buddhism
KHG,Khagya,east_asia.txt,amdowa_culture,tibetan_buddhism
HEZ,Hezhou,east_asia.txt,amdowa_culture,tibetan_buddhism
JIZ,Jishizhou,east_asia.txt,amdowa_culture,tibetan_buddhism
BIR,Biri,east_asia.txt,amdowa_culture,tibetan_buddhism
GYE,Gyelrong,east_asia.txt,gyalrong_culture,bon
GOL,Golog,east_asia.txt,amdowa_culture,tibetan_buddhism
CKL,Minyag,east_asia.txt,gyalrong_culture,bon
AMD,Amdo,east_asia.txt,amdowa_culture,tibetan_buddhism
#MSH,Mishmi,east_asia.txt,mishmi_culture,mishmi_religion
TAN,Tani,east_asia.txt,tani_culture,donyi_polo_religion
MNP,Monpa,east_asia.txt,monpa_culture,monpa_religion
LMN,Lho Mon,east_asia.txt,ngalop_culture,tibetan_buddhism
LJG,Lijiang,east_asia.txt,nashi_culture,dongba_religion
SKK,Sikkim,east_asia.txt,sikkim_culture,tibetan_buddhism
DUR,Daur,east_asia.txt,daur_culture,tengri
EVK,Evenk,east_asia.txt,evenk_culture,tungusic_shamanism
#NAN,Nanai,east_asia.txt,nanai_culture,tungusic_shamanism
NVK,Nivkh,east_asia.txt,nivkh_culture,tungusic_shamanism
ORC,Oroch,east_asia.txt,oroch_culture,tungusic_shamanism
ORQ,Oroqen,east_asia.txt,oroqen_culture,tungusic_shamanism
#SIB,Sibe,east_asia.txt,sibe_culture,tungusic_shamanism
#SOL,Solon,east_asia.txt,solon_culture,tungusic_shamanism
UDE,Udege,east_asia.txt,udege_culture,tungusic_shamanism
ULC,Ulch,east_asia.txt,ulch_culture,tungusic_shamanism
#WRK,Warkha,east_asia.txt,jurchen_culture,tungusic_shamanism
HDA,Hada,east_asia.txt,jurchen_culture,tungusic_shamanism
HOI,Hoifa,east_asia.txt,jurchen_culture,tungusic_shamanism
ULA,Ula,east_asia.txt,jurchen_culture,tungusic_shamanism
YEH,Yehe,east_asia.txt,jurchen_culture,tungusic_shamanism
DNG,Donggo,east_asia.txt,jurchen_culture,tungusic_shamanism
HJN,Holjeon,east_asia.txt,jurchen_culture,tungusic_shamanism
HNE,Hunehe,east_asia.txt,jurchen_culture,tungusic_shamanism
HUL,Huligai,east_asia.txt,jurchen_culture,tungusic_shamanism
JEC,Jecen,east_asia.txt,jurchen_culture,tungusic_shamanism
JUS,Jusheri,east_asia.txt,jurchen_culture,tungusic_shamanism
MAO,Maolian,east_asia.txt,jurchen_culture,tungusic_shamanism
NEY,Neyen,east_asia.txt,jurchen_culture,tungusic_shamanism
ODO,Odoli,east_asia.txt,jurchen_culture,tungusic_shamanism
SSH,Suksuhu,east_asia.txt,jurchen_culture,tungusic_shamanism
URY,Uryangkhad,east_asia.txt,jurchen_culture,tungusic_shamanism
WGG,Wanggiya,east_asia.txt,jurchen_culture,tungusic_shamanism
YAL,Yalu,east_asia.txt,jurchen_culture,tungusic_shamanism
AAR,Abdari,east_asia.txt,jurchen_culture,tungusic_shamanism
AID,Aidan,east_asia.txt,jurchen_culture,tungusic_shamanism
ASU,Asu,east_asia.txt,hurga_culture,tungusic_shamanism
BAY,Bayan,east_asia.txt,hurga_culture,tungusic_shamanism
DLA,Dala,east_asia.txt,hurga_culture,tungusic_shamanism
EJI,Ejimi,east_asia.txt,haixi_culture,tungusic_shamanism
FLN,Fulun,east_asia.txt,hurga_culture,tungusic_shamanism
FUT,Futi,east_asia.txt,jurchen_culture,tungusic_shamanism
FUY,Fuyu,east_asia.txt,haixi_culture,tungusic_shamanism
GIL,Gilemi,east_asia.txt,hurga_culture,tungusic_shamanism
HIJ,Hijan,east_asia.txt,hurga_culture,tungusic_shamanism
HIY,Haiyan,east_asia.txt,jurchen_culture,tungusic_shamanism
HLN,Halan,east_asia.txt,jurchen_culture,tungusic_shamanism
